pearsons_correlation,Metadata_treatment,reference,Metadata_Pathway
-0.33790758792051895,UCD-0159264,Failing,Neuronal Signaling
0.0443883877185334,UCD-0159264,Failing,Neuronal Signaling
-0.3352612108141736,UCD-0159264,Failing,Neuronal Signaling
-0.0017478451647764605,UCD-0159264,Failing,Neuronal Signaling
-0.243579802126602,UCD-0159264,Failing,Neuronal Signaling
-0.11543552730967238,UCD-0159264,Failing,Neuronal Signaling
0.6184528882896537,UCD-0159265,Failing,Neuronal Signaling
0.4760300319145671,UCD-0159265,Failing,Neuronal Signaling
-0.03863689390970902,UCD-0159265,Failing,Neuronal Signaling
0.6222662045433138,UCD-0159265,Failing,Neuronal Signaling
0.42299517041423423,UCD-0159265,Failing,Neuronal Signaling
0.4663608625636812,UCD-0159265,Failing,Neuronal Signaling
0.06807702417724303,UCD-0159265,Failing,Neuronal Signaling
0.4935325560340847,UCD-0159265,Failing,Neuronal Signaling
0.3586308694471017,UCD-0159265,Failing,Neuronal Signaling
0.5846344011733589,UCD-0159265,Failing,Neuronal Signaling
0.3789833248810253,UCD-0159265,Failing,Neuronal Signaling
0.4600168716543827,UCD-0159265,Failing,Neuronal Signaling
0.5121000451355926,UCD-0159265,Failing,Neuronal Signaling
0.6410952389866609,UCD-0159265,Failing,Neuronal Signaling
0.39522053885239733,UCD-0159265,Failing,Neuronal Signaling
0.5292065939273664,UCD-0159265,Failing,Neuronal Signaling
0.38151483101319256,UCD-0159265,Failing,Neuronal Signaling
0.4234315693855029,UCD-0159265,Failing,Neuronal Signaling
0.0765441025749221,UCD-0159265,Failing,Neuronal Signaling
0.44559854970835244,UCD-0159265,Failing,Neuronal Signaling
0.3794954117413183,UCD-0159265,Failing,Neuronal Signaling
0.5325946236377411,UCD-0159265,Failing,Neuronal Signaling
0.25663914647220754,UCD-0159265,Failing,Neuronal Signaling
0.47113515992599486,UCD-0159265,Failing,Neuronal Signaling
0.4912073752454192,UCD-0159265,Failing,Neuronal Signaling
0.5580257774907356,UCD-0159265,Failing,Neuronal Signaling
0.25189290067327674,UCD-0159265,Failing,Neuronal Signaling
0.5441272646719943,UCD-0159265,Failing,Neuronal Signaling
0.49929307038750764,UCD-0159265,Failing,Neuronal Signaling
0.5653726286132015,UCD-0159265,Failing,Neuronal Signaling
0.3115011711905571,UCD-0159265,Failing,Neuronal Signaling
0.5054387897372787,UCD-0159265,Failing,Neuronal Signaling
0.3847133145741055,UCD-0159265,Failing,Neuronal Signaling
0.18395191236633607,UCD-0159265,Failing,Neuronal Signaling
-0.10120767660913431,UCD-0159265,Failing,Neuronal Signaling
0.30264677800966916,UCD-0159265,Failing,Neuronal Signaling
0.3803724298427308,UCD-0159265,Failing,Neuronal Signaling
0.5476158313685144,UCD-0159265,Failing,Neuronal Signaling
0.23000235464825314,UCD-0159265,Failing,Neuronal Signaling
0.5093905337454473,UCD-0159265,Failing,Neuronal Signaling
0.5337036637252708,UCD-0159265,Failing,Neuronal Signaling
0.506958481080289,UCD-0159265,Failing,Neuronal Signaling
0.1235746261339647,UCD-0159265,Failing,Neuronal Signaling
0.56942013088117,UCD-0159265,Failing,Neuronal Signaling
0.6453325403778405,UCD-0159265,Failing,Neuronal Signaling
0.5931089396631896,UCD-0159265,Failing,Neuronal Signaling
0.256397966226726,UCD-0159265,Failing,Neuronal Signaling
0.612018450354548,UCD-0159265,Failing,Neuronal Signaling
0.5425024424009359,UCD-0159265,Failing,Neuronal Signaling
0.5299322299851147,UCD-0159265,Failing,Neuronal Signaling
0.14917256834043968,UCD-0159265,Failing,Neuronal Signaling
0.5892548808470228,UCD-0159265,Failing,Neuronal Signaling
0.2937949820923364,UCD-0159265,Failing,Neuronal Signaling
0.6058248616709911,UCD-0159265,Failing,Neuronal Signaling
0.580741640555575,UCD-0159265,Failing,Neuronal Signaling
0.3497919168520009,UCD-0159265,Failing,Neuronal Signaling
0.47043931280678547,UCD-0159265,Failing,Neuronal Signaling
0.5055280206441775,UCD-0159265,Failing,Neuronal Signaling
0.2033555682887588,UCD-0159265,Failing,Neuronal Signaling
0.531797343995237,UCD-0159265,Failing,Neuronal Signaling
0.429170970122038,UCD-0159265,Failing,Neuronal Signaling
0.540129151781994,UCD-0159265,Failing,Neuronal Signaling
0.3492532809542993,UCD-0159265,Failing,Neuronal Signaling
0.48676953409393775,UCD-0159265,Failing,Neuronal Signaling
-0.00018912742973083697,UCD-0159269,Failing,Others
0.13687588560543196,UCD-0159269,Failing,Others
-0.07592221865667442,UCD-0159269,Failing,Others
0.02591184708411864,UCD-0159269,Failing,Others
-0.05330894320817916,UCD-0159269,Failing,Others
0.05809978253232503,UCD-0159269,Failing,Others
-0.13636900112647785,UCD-0159269,Failing,Others
-0.018065347776105484,UCD-0159269,Failing,Others
0.06023839199170297,UCD-0159269,Failing,Others
0.21263550427260208,UCD-0159269,Failing,Others
-0.08893528758357741,UCD-0159269,Failing,Others
0.13618826587440633,UCD-0159269,Failing,Others
-0.0929955039842144,UCD-0159269,Failing,Others
0.03672148994817457,UCD-0159269,Failing,Others
-0.22400639513505036,UCD-0159269,Failing,Others
0.011829679719752689,UCD-0159269,Failing,Others
0.016113784074199455,UCD-0159269,Failing,Others
0.14969570112035482,UCD-0159269,Failing,Others
-0.05488580199429215,UCD-0159269,Failing,Others
0.011304820960220492,UCD-0159269,Failing,Others
0.010863567108725972,UCD-0159269,Failing,Others
0.15755397980628083,UCD-0159269,Failing,Others
-0.1271971943513132,UCD-0159269,Failing,Others
0.07811935435180542,UCD-0159269,Failing,Others
0.012411716002315656,UCD-0159269,Failing,Others
0.16358777598546992,UCD-0159269,Failing,Others
-0.10322084487722849,UCD-0159269,Failing,Others
0.09553820932212474,UCD-0159269,Failing,Others
0.0391425394213514,UCD-0159269,Failing,Others
0.1579818921590416,UCD-0159269,Failing,Others
-0.08985617778632009,UCD-0159269,Failing,Others
0.1253561234966511,UCD-0159269,Failing,Others
-0.06116826531492031,UCD-0159269,Failing,Others
0.062204712961068415,UCD-0159269,Failing,Others
-0.04513656535733694,UCD-0159269,Failing,Others
-0.025085073406181907,UCD-0159269,Failing,Others
0.005886045625480476,UCD-0159269,Failing,Others
0.11502837617945308,UCD-0159269,Failing,Others
-0.10652259101544335,UCD-0159269,Failing,Others
0.03449973580014008,UCD-0159269,Failing,Others
-0.02060845332186615,UCD-0159269,Failing,Others
0.11903410477486208,UCD-0159269,Failing,Others
-0.13855258647074248,UCD-0159269,Failing,Others
0.05460883440529352,UCD-0159269,Failing,Others
-0.07228058803354884,UCD-0159269,Failing,Others
0.04985298615653504,UCD-0159269,Failing,Others
-0.17487951381621197,UCD-0159269,Failing,Others
0.03769306215500147,UCD-0159269,Failing,Others
-0.007909645160793155,UCD-0159269,Failing,Others
0.12457812048580529,UCD-0159269,Failing,Others
-0.0980481104379013,UCD-0159269,Failing,Others
0.049785793380411114,UCD-0159269,Failing,Others
0.03769888714336812,UCD-0159269,Failing,Others
0.14307714990845274,UCD-0159269,Failing,Others
-0.0883265613380604,UCD-0159269,Failing,Others
0.1279799845399188,UCD-0159269,Failing,Others
0.13306795155099876,UCD-0159269,Failing,Others
0.28502381262063675,UCD-0159269,Failing,Others
0.022784491081252453,UCD-0159269,Failing,Others
0.2254538536657096,UCD-0159269,Failing,Others
-0.0502286860358613,UCD-0159269,Failing,Others
0.06559298244577386,UCD-0159269,Failing,Others
-0.1744728140250184,UCD-0159269,Failing,Others
0.011048178970579556,UCD-0159269,Failing,Others
0.7394879322434565,UCD-0159270,Failing,Others
0.599337775022204,UCD-0159270,Failing,Others
0.5079993786022906,UCD-0159270,Failing,Others
0.6557570707699756,UCD-0159270,Failing,Others
0.8598352419976399,UCD-0159270,Failing,Others
0.7906953506600201,UCD-0159270,Failing,Others
0.6959097762959056,UCD-0159270,Failing,Others
0.7999937694587388,UCD-0159270,Failing,Others
0.7986133545606361,UCD-0159270,Failing,Others
0.7791237539934672,UCD-0159270,Failing,Others
0.7771927826055274,UCD-0159270,Failing,Others
0.7724246822456714,UCD-0159270,Failing,Others
0.8763963049948452,UCD-0159270,Failing,Others
0.8488730945042223,UCD-0159270,Failing,Others
0.7847888311832731,UCD-0159270,Failing,Others
0.8456649593466409,UCD-0159270,Failing,Others
0.7084014918846977,UCD-0159270,Failing,Others
0.6679817513632074,UCD-0159270,Failing,Others
0.5832866233219256,UCD-0159270,Failing,Others
0.6747936577201203,UCD-0159270,Failing,Others
0.8631959110031677,UCD-0159270,Failing,Others
0.8181280577167729,UCD-0159270,Failing,Others
0.784222360597599,UCD-0159270,Failing,Others
0.8235293752446715,UCD-0159270,Failing,Others
0.8750947319224314,UCD-0159270,Failing,Others
0.8122237548751905,UCD-0159270,Failing,Others
0.7530565914890268,UCD-0159270,Failing,Others
0.8527400905765166,UCD-0159270,Failing,Others
0.8170200418066297,UCD-0159270,Failing,Others
0.805528801688761,UCD-0159270,Failing,Others
0.7382702559255421,UCD-0159270,Failing,Others
0.8015690668127269,UCD-0159270,Failing,Others
0.3313246932399461,UCD-0159270,Failing,Others
0.2534560258733592,UCD-0159270,Failing,Others
0.17413010840372592,UCD-0159270,Failing,Others
0.27588082397990493,UCD-0159270,Failing,Others
0.8835694707980012,UCD-0159270,Failing,Others
0.8518359657540603,UCD-0159270,Failing,Others
0.8068086853689826,UCD-0159270,Failing,Others
0.8441907597417769,UCD-0159270,Failing,Others
0.8348542954765544,UCD-0159270,Failing,Others
0.7837840432079765,UCD-0159270,Failing,Others
0.6515878205475202,UCD-0159270,Failing,Others
0.805746238013124,UCD-0159270,Failing,Others
0.809924769469292,UCD-0159270,Failing,Others
0.7514185559581174,UCD-0159270,Failing,Others
0.6396997119615462,UCD-0159270,Failing,Others
0.7647715458629808,UCD-0159270,Failing,Others
0.8352969856591649,UCD-0159270,Failing,Others
0.7486556579690431,UCD-0159270,Failing,Others
0.6621763705599872,UCD-0159270,Failing,Others
0.7826036159003139,UCD-0159270,Failing,Others
0.7361487850147463,UCD-0159270,Failing,Others
0.7786567789748711,UCD-0159270,Failing,Others
0.787343847101463,UCD-0159270,Failing,Others
0.757701084516047,UCD-0159270,Failing,Others
0.7986638214231113,UCD-0159270,Failing,Others
0.6854174981380299,UCD-0159270,Failing,Others
0.679486049669481,UCD-0159270,Failing,Others
0.7573971866464076,UCD-0159270,Failing,Others
0.690122044973733,UCD-0159270,Failing,Others
0.7308644889950404,UCD-0159270,Failing,Others
0.5854359393174516,UCD-0159270,Failing,Others
0.663043171352582,UCD-0159270,Failing,Others
0.20216604756670892,UCD-0159271,Failing,Others
-0.12746371209600954,UCD-0159271,Failing,Others
0.4139348279594439,UCD-0159271,Failing,Others
0.2070435559149203,UCD-0159271,Failing,Others
0.46956675504643675,UCD-0159271,Failing,Others
-0.012432515643476636,UCD-0159271,Failing,Others
0.6323705078546018,UCD-0159271,Failing,Others
0.45209258908802713,UCD-0159271,Failing,Others
0.5020359583665756,UCD-0159271,Failing,Others
0.091722223161477,UCD-0159271,Failing,Others
0.5028066010740826,UCD-0159271,Failing,Others
0.48445989662439287,UCD-0159271,Failing,Others
0.6023184742658957,UCD-0159271,Failing,Others
0.16820184429372165,UCD-0159271,Failing,Others
0.6601556998245414,UCD-0159271,Failing,Others
0.6023770511255899,UCD-0159271,Failing,Others
0.3642394470376589,UCD-0159271,Failing,Others
-0.06530360567060903,UCD-0159271,Failing,Others
0.48719637331403803,UCD-0159271,Failing,Others
0.35503314982177103,UCD-0159271,Failing,Others
0.5203563309088395,UCD-0159271,Failing,Others
0.0722132281563738,UCD-0159271,Failing,Others
0.568979480342386,UCD-0159271,Failing,Others
0.5045445266177969,UCD-0159271,Failing,Others
0.4420664110975603,UCD-0159271,Failing,Others
0.05412715264679962,UCD-0159271,Failing,Others
0.48569980917838385,UCD-0159271,Failing,Others
0.42012937419479346,UCD-0159271,Failing,Others
0.4803538303675367,UCD-0159271,Failing,Others
0.11127376364329492,UCD-0159271,Failing,Others
0.5268771883844653,UCD-0159271,Failing,Others
0.4659723610556968,UCD-0159271,Failing,Others
0.05244571829182341,UCD-0159271,Failing,Others
-0.10485935605623566,UCD-0159271,Failing,Others
0.21861783715930436,UCD-0159271,Failing,Others
0.07399989118642435,UCD-0159271,Failing,Others
0.5102530822402419,UCD-0159271,Failing,Others
0.08737852772936375,UCD-0159271,Failing,Others
0.5690026182948578,UCD-0159271,Failing,Others
0.48317947916184645,UCD-0159271,Failing,Others
0.3986061573255908,UCD-0159271,Failing,Others
0.030835250198587304,UCD-0159271,Failing,Others
0.5574681876659603,UCD-0159271,Failing,Others
0.38225506110115204,UCD-0159271,Failing,Others
0.48647030299213495,UCD-0159271,Failing,Others
0.11658934176829287,UCD-0159271,Failing,Others
0.6402222767122835,UCD-0159271,Failing,Others
0.4848484912790878,UCD-0159271,Failing,Others
0.38940619362514634,UCD-0159271,Failing,Others
0.08776940362917135,UCD-0159271,Failing,Others
0.4961243557632961,UCD-0159271,Failing,Others
0.3755731980557806,UCD-0159271,Failing,Others
0.6855833504031765,UCD-0159271,Failing,Others
0.3194672829443853,UCD-0159271,Failing,Others
0.5706572648288034,UCD-0159271,Failing,Others
0.6590483831098969,UCD-0159271,Failing,Others
0.24623863226073717,UCD-0159271,Failing,Others
0.10526685772995759,UCD-0159271,Failing,Others
0.2861098463745265,UCD-0159271,Failing,Others
0.2216061623263633,UCD-0159271,Failing,Others
0.5679960005304252,UCD-0159271,Failing,Others
0.15226763630971257,UCD-0159271,Failing,Others
0.6710093605628755,UCD-0159271,Failing,Others
0.5623590432812801,UCD-0159271,Failing,Others
0.615246925968874,UCD-0159273,Failing,Others
0.7433621271564734,UCD-0159273,Failing,Others
0.7467072583987531,UCD-0159273,Failing,Others
0.5853389813776928,UCD-0159273,Failing,Others
0.5707302679860372,UCD-0159273,Failing,Others
0.6558906684962339,UCD-0159273,Failing,Others
0.6487978487868996,UCD-0159273,Failing,Others
0.5709449272972215,UCD-0159273,Failing,Others
0.7597594484011216,UCD-0159273,Failing,Others
0.6952481912190704,UCD-0159273,Failing,Others
0.695979835671879,UCD-0159273,Failing,Others
0.8310966486192682,UCD-0159273,Failing,Others
0.7032708755775805,UCD-0159273,Failing,Others
0.6658624717980913,UCD-0159273,Failing,Others
0.7526001176719507,UCD-0159273,Failing,Others
0.7468751042982195,UCD-0159273,Failing,Others
0.6518186010163882,UCD-0159273,Failing,Others
0.7020886654166203,UCD-0159273,Failing,Others
0.702316537222356,UCD-0159273,Failing,Others
0.6088693292820504,UCD-0159273,Failing,Others
0.723368625177401,UCD-0159273,Failing,Others
0.7340787902044049,UCD-0159273,Failing,Others
0.7030048862882576,UCD-0159273,Failing,Others
0.7780303544667267,UCD-0159273,Failing,Others
0.7224041779769669,UCD-0159273,Failing,Others
0.7474442228852141,UCD-0159273,Failing,Others
0.7421209523156534,UCD-0159273,Failing,Others
0.7440609360620303,UCD-0159273,Failing,Others
0.7157446498525871,UCD-0159273,Failing,Others
0.7041287889206342,UCD-0159273,Failing,Others
0.8030061249006422,UCD-0159273,Failing,Others
0.7766304883558158,UCD-0159273,Failing,Others
0.2710685780337403,UCD-0159273,Failing,Others
0.33346880455033767,UCD-0159273,Failing,Others
0.509794555952322,UCD-0159273,Failing,Others
0.19226101245627866,UCD-0159273,Failing,Others
0.709652283442083,UCD-0159273,Failing,Others
0.7101333723191118,UCD-0159273,Failing,Others
0.7170175768390266,UCD-0159273,Failing,Others
0.7031613733444626,UCD-0159273,Failing,Others
0.6626040608211474,UCD-0159273,Failing,Others
0.7216774792953919,UCD-0159273,Failing,Others
0.8030058829968438,UCD-0159273,Failing,Others
0.6955507939151703,UCD-0159273,Failing,Others
0.6405915617529042,UCD-0159273,Failing,Others
0.6658832849771171,UCD-0159273,Failing,Others
0.8299926985320795,UCD-0159273,Failing,Others
0.6659948578044834,UCD-0159273,Failing,Others
0.6758761138420113,UCD-0159273,Failing,Others
0.730938798528083,UCD-0159273,Failing,Others
0.7861351306947372,UCD-0159273,Failing,Others
0.6557241697942451,UCD-0159273,Failing,Others
0.6956874769321788,UCD-0159273,Failing,Others
0.5511109809918471,UCD-0159273,Failing,Others
0.6428600046876747,UCD-0159273,Failing,Others
0.7426202061117477,UCD-0159273,Failing,Others
0.7061814402485629,UCD-0159273,Failing,Others
0.7578139820714318,UCD-0159273,Failing,Others
0.7516446959669101,UCD-0159273,Failing,Others
0.7571229051838633,UCD-0159273,Failing,Others
0.6400471562909162,UCD-0159273,Failing,Others
0.6186097591320944,UCD-0159273,Failing,Others
0.7668728167817845,UCD-0159273,Failing,Others
0.6634685272593195,UCD-0159273,Failing,Others
0.5153867632047229,UCD-0159274,Failing,Others
0.15937582404769624,UCD-0159274,Failing,Others
0.5600284012381165,UCD-0159274,Failing,Others
0.25897301045942045,UCD-0159274,Failing,Others
0.5300373797606742,UCD-0159274,Failing,Others
0.07177651846214506,UCD-0159274,Failing,Others
0.5464034695017569,UCD-0159274,Failing,Others
0.2874586738081362,UCD-0159274,Failing,Others
0.3792826777443409,UCD-0159274,Failing,Others
-0.1717608527869962,UCD-0159274,Failing,Others
0.41783000943269355,UCD-0159274,Failing,Others
0.21660107341199125,UCD-0159274,Failing,Others
0.4233882228892195,UCD-0159274,Failing,Others
-0.18193203730783,UCD-0159274,Failing,Others
0.508169916110821,UCD-0159274,Failing,Others
0.2622378119044339,UCD-0159274,Failing,Others
0.4841387442035464,UCD-0159274,Failing,Others
0.10388421540248866,UCD-0159274,Failing,Others
0.5043469110741341,UCD-0159274,Failing,Others
0.2596040581321579,UCD-0159274,Failing,Others
0.45430764722928973,UCD-0159274,Failing,Others
-0.09253918466410017,UCD-0159274,Failing,Others
0.4887823164946248,UCD-0159274,Failing,Others
0.2493473207423715,UCD-0159274,Failing,Others
0.3729580742829428,UCD-0159274,Failing,Others
-0.1972548308777262,UCD-0159274,Failing,Others
0.44800804791472354,UCD-0159274,Failing,Others
0.1407858809848637,UCD-0159274,Failing,Others
0.32603763341475533,UCD-0159274,Failing,Others
-0.26858612475168275,UCD-0159274,Failing,Others
0.448140336649031,UCD-0159274,Failing,Others
0.13439192325970845,UCD-0159274,Failing,Others
0.42653832998850105,UCD-0159274,Failing,Others
0.33053298837913586,UCD-0159274,Failing,Others
0.4108152737850618,UCD-0159274,Failing,Others
0.285095980724842,UCD-0159274,Failing,Others
0.47140437967512366,UCD-0159274,Failing,Others
-0.050110554531931056,UCD-0159274,Failing,Others
0.5185580673923064,UCD-0159274,Failing,Others
0.2626760697333344,UCD-0159274,Failing,Others
0.38285146969708156,UCD-0159274,Failing,Others
-0.12612437338213994,UCD-0159274,Failing,Others
0.4293811397068659,UCD-0159274,Failing,Others
0.1235319597534815,UCD-0159274,Failing,Others
0.48301972905658164,UCD-0159274,Failing,Others
-0.062336467485713164,UCD-0159274,Failing,Others
0.577304869318482,UCD-0159274,Failing,Others
0.2873296508437767,UCD-0159274,Failing,Others
0.46812549961286737,UCD-0159274,Failing,Others
-0.023786023757234577,UCD-0159274,Failing,Others
0.5387725192796952,UCD-0159274,Failing,Others
0.20897987499508291,UCD-0159274,Failing,Others
0.30464318594930684,UCD-0159274,Failing,Others
-0.2847300591306613,UCD-0159274,Failing,Others
0.38498404606296593,UCD-0159274,Failing,Others
0.20294288652827142,UCD-0159274,Failing,Others
0.29612798605341223,UCD-0159274,Failing,Others
-0.20692448751243744,UCD-0159274,Failing,Others
0.3828468101757922,UCD-0159274,Failing,Others
0.06439583046733129,UCD-0159274,Failing,Others
0.38043694969330405,UCD-0159274,Failing,Others
-0.061612642554886396,UCD-0159274,Failing,Others
0.4583137953881445,UCD-0159274,Failing,Others
0.25057693832702876,UCD-0159274,Failing,Others
0.7276926437005606,UCD-0159275,Failing,Others
0.6674123635174832,UCD-0159275,Failing,Others
0.7161115222928995,UCD-0159275,Failing,Others
0.6295588589140455,UCD-0159275,Failing,Others
0.8816476289884365,UCD-0159275,Failing,Others
0.8207369359276544,UCD-0159275,Failing,Others
0.7934475637101359,UCD-0159275,Failing,Others
0.7821749543046803,UCD-0159275,Failing,Others
0.7095441850909383,UCD-0159275,Failing,Others
0.8198815265687397,UCD-0159275,Failing,Others
0.6062267465394864,UCD-0159275,Failing,Others
0.809689528038497,UCD-0159275,Failing,Others
0.7656760465728948,UCD-0159275,Failing,Others
0.8811265370463742,UCD-0159275,Failing,Others
0.6331699089370937,UCD-0159275,Failing,Others
0.8627906515838569,UCD-0159275,Failing,Others
0.7150250990735311,UCD-0159275,Failing,Others
0.6557819403752286,UCD-0159275,Failing,Others
0.6499968790282961,UCD-0159275,Failing,Others
0.605031290050257,UCD-0159275,Failing,Others
0.7951644444431825,UCD-0159275,Failing,Others
